f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
6299778,51423.10759667339,1.0,0.0,0.875,6.337071133859132,0.7860976231621163,0.6098972612179682,0.9624859925505665,0.6012178666339572,0.4979286448718229,0.5506493173525949,0.7097021347208093,0.5450396820700467,0.48806673669802525,0.7113873705346577,0.0,4.5536491244391186e-17
6299828,51422.272596673385,1.0,0.0,0.875,6.580732376384501,0.7789439827640141,0.6195781913358643,0.9629933534141425,0.6009511018938715,0.4857708758769717,0.545242666406272,0.7096875243337578,0.5389614815349478,0.48947279201809185,0.7123097171576431,0.0,4.423544863740858e-17
6333458,51420.356478708025,1.0,0.0,0.875,6.776791544966354,0.7719807973239589,0.6201848138182752,0.9600248762924752,0.5991523798651687,0.5184505480283939,0.5577562983442255,0.7097075671127839,0.544611792432194,0.4948508732494377,0.7279457923762302,0.0,4.391018798566293e-17
6333793,51421.115045807586,1.0,0.0,0.875,6.86565767956155,0.748623190784917,0.6259912429367853,0.9631000631238819,0.6023898399865473,0.49700646108798546,0.5405506675105903,0.712824714356522,0.5362750673574489,0.4683276313549514,0.7134542334008734,0.0,3.491130995403324e-17
6333983,51421.115045807586,1.0,0.0,0.875,7.020504759138651,0.7554741589482866,0.6542991247692542,0.9660018732940375,0.6023149994220983,0.49721724480881385,0.5494479129026003,0.7097192074734363,0.5331638992950198,0.49044029120205107,0.716118615422409,0.0,4.401860820291148e-17
6334213,51421.57504580759,1.0,0.0,0.875,7.254844693833718,0.7579826842668619,0.6538820206891829,0.9661228344386429,0.6036976109988923,0.5057601036462717,0.5506478150907882,0.7097213358436881,0.5401403482448599,0.5013769561046516,0.7228244199732251,0.0,3.447762908503904e-17
6334784,51421.803379140925,1.0,0.0,0.875,7.088630403534776,0.7538228132067454,0.6619434353113397,0.9659933618893769,0.604227582970225,0.5112838626524063,0.5460556295748805,0.7096790714369106,0.5457740968567345,0.510235943866678,0.7274337296935467,0.0,4.423544863740858e-17
6335088,51421.63353065607,1.0,0.0,0.875,7.054606137636539,0.759562351137687,0.66581531267295,0.9647638778541943,0.6003130383315955,0.5011166810929236,0.5719861538997448,0.7096898252553218,0.5467728727658172,0.505365907912861,0.7209487863454495,0.0,4.4994390158148434e-17
6335107,51421.63353065607,1.0,0.0,0.875,6.7146159266320025,0.7715412096409031,0.6605750396125989,0.9648143388997701,0.6011202030436974,0.4996812667059188,0.5562644974740171,0.7096989511209431,0.5463344225786201,0.49418211026641873,0.7159195877181461,0.0,4.5536491244391186e-17
6335129,51421.355197322744,1.0,0.0,0.875,6.73783841542771,0.7724738599348964,0.651852767686746,0.964371269919708,0.6002011455965003,0.49977248576502836,0.5550623037057806,0.7096994707587221,0.5452720918502688,0.5017752013590105,0.7152795143789562,0.0,4.5536491244391186e-17
6335733,51421.769249270794,1.0,0.0,0.875,6.995197990784222,0.7828453073166206,0.634124584095801,0.9660554997702487,0.6011519028819738,0.4844350820792227,0.555525775004631,0.7095062640188018,0.5421698046335062,0.4699151905189356,0.7171447493503879,0.0,4.401860820291148e-17
6335772,51422.78049818854,1.0,0.0,0.875,6.506491323724355,0.7810726741537477,0.6327888886255927,0.9642192142480269,0.6006605460650949,0.49831035486401154,0.5483307121437996,0.7096905532217459,0.5543218833511933,0.49273247684340615,0.7216192879714486,0.0,4.423544863740858e-17
6336193,51422.19958152187,1.0,0.0,0.875,6.841846636992446,0.7863382349447327,0.6353370010839874,0.9630075969196294,0.5999263102830251,0.5092109162454401,0.567375665220542,0.7094758298800475,0.5457768062630391,0.509740678443506,0.7245468371386395,0.0,4.423544863740858e-17
6336232,51423.795320158235,1.0,0.0,0.875,6.928187953389202,0.7814167257575697,0.6554901715766622,0.9652384723566498,0.6013062637570726,0.5055459116317658,0.5565537071267633,0.7096937683271881,0.5466055812013745,0.5094874693191817,0.7194555736343848,0.0,4.423544863740858e-17
6336564,51423.335320158236,1.0,0.0,0.875,7.005028419037846,0.7831770499791246,0.6274029525679998,0.9641903243808158,0.6000781006480082,0.5161617281998776,0.5591403009347075,0.7096971734641776,0.5546895895163949,0.5146763340204116,0.7307699790272134,0.0,4.3151246464923076e-17
6336603,51423.795320158235,1.0,0.0,0.875,7.115094309821147,0.781259687955622,0.6379002494674936,0.9639321894105458,0.6009953072987732,0.5145357886082169,0.5536181832004641,0.7096889695757138,0.5526830444335061,0.5183973368166438,0.7278230481060444,0.0,4.3151246464923076e-17
6336821,51421.424904754196,1.0,0.0,0.875,6.514834885353064,0.7745100698203085,0.6442056571029063,0.9657312949491944,0.6030962742586087,0.4935446224129447,0.5547568386399065,0.7096216892334307,0.5545978851842808,0.5156515484974811,0.7217469062838385,0.0,4.380176776841438e-17
6336875,51420.979071420865,1.0,0.0,0.875,6.663131933305284,0.7729090845329134,0.6428057146618993,0.9643198662106061,0.6095275173038485,0.4891783513435382,0.5256320064205317,0.7096923135348743,0.5573464248023329,0.5013142487944139,0.7087540398208052,0.0,4.434386885465713e-17
6337069,51420.02524025203,1.0,0.0,0.875,7.792463247053697,0.7709599003184116,0.6366052556803061,0.9627463465637405,0.6050928308718324,0.4992838664139148,0.5479659468753048,0.709713326901919,0.5556833252042533,0.49127368453360704,0.7126036334409417,0.0,4.5536491244391186e-17
6337181,51421.257768390555,1.0,0.0,0.875,6.565497517272502,0.7536768955624865,0.6502651387795462,0.9638856713912024,0.6124018529807054,0.48764156370144474,0.5196243719997231,0.7106292832436206,0.5406830857187891,0.48575433185087225,0.7024496175767294,0.0,4.347650711666873e-17
6337221,51420.86183765463,1.0,0.0,0.875,7.081924578583655,0.7663248540873333,0.6406626994748014,0.964781881299119,0.6107463033320001,0.5002287469848956,0.5224790840163833,0.7100943649982618,0.5334244521336101,0.5094421276966293,0.7127811262289098,0.0,3.957337929572091e-17
6337667,51419.736947322745,1.0,0.0,0.875,7.474656582319155,0.7694503127979129,0.6440676815088906,0.9653030190166725,0.61159979769215,0.48426503677793686,0.5322642350618458,0.7097413847679239,0.5143386542174054,0.47328814088552,0.7051157903590123,0.0,4.0223900599212215e-17
6337714,51420.31786398941,1.0,0.0,0.875,7.458859174302653,0.7586325508230266,0.6510361702993658,0.9655392520158068,0.6115556845352031,0.4875076315824373,0.537992242254606,0.7097128988898724,0.5289165392786654,0.4805035574692424,0.7034889414474806,0.0,4.0223900599212215e-17
6337793,51420.38113671668,1.0,0.0,0.875,6.851851790529658,0.7600585295203337,0.644405259425062,0.9638563762169011,0.6094016513031021,0.49587431773851115,0.5313102306729982,0.710047035255592,0.5231024471601823,0.4816946138822166,0.7002997580633097,0.0,2.0816681711721685e-17
6337828,51419.92113671668,1.0,0.0,0.875,7.136854146913572,0.7567183151437095,0.6609749656892097,0.9659719897058645,0.6094903486472053,0.49361302877734514,0.5265145689108254,0.7096908965026865,0.5253002680100655,0.48235450186079504,0.6988182890776956,0.0,2.0925101928970236e-17
6338095,51421.782712474254,1.0,0.0,0.875,7.138373981314635,0.7629983331817966,0.651005249204477,0.9645821933519446,0.6130408222219438,0.483517810539434,0.5379499193998423,0.710420193399339,0.5276408507042344,0.48557563649645,0.7024427726446183,0.0,4.5536491244391186e-17
6338266,51423.7980587946,1.0,0.0,0.875,6.592962170487481,0.7785924327037573,0.6050404033992256,0.9613716057172901,0.6050360872424391,0.5067446521114117,0.5435962308616037,0.7100959623788629,0.5513580782528178,0.512763874523484,0.7197929665210866,0.0,4.5536491244391186e-17
6338712,51421.922919905715,1.0,0.0,0.875,6.571399960498806,0.7874476182350478,0.6510034827472206,0.9629984568511009,0.601284427829474,0.5033098524153605,0.5651377686356973,0.7094937371064395,0.5527469414146305,0.5039675045126218,0.7149685123136579,0.0,4.401860820291148e-17
6338751,51422.50095020874,1.0,0.0,0.875,6.745559478441009,0.793007606861069,0.6298117299745587,0.9618165999777553,0.6020189299020208,0.49969130022394764,0.5609581058075302,0.7096875123315037,0.5580889770257619,0.5008120674359656,0.7214916870412267,0.0,4.434386885465713e-17
6339226,51422.34351780781,1.0,0.0,0.875,6.779099447443192,0.7969681411935585,0.6198685836037011,0.9618614609957101,0.5993739244821799,0.5045937791155478,0.5728908124736793,0.7092246654557641,0.5636432468881677,0.5026771077793414,0.7240959065948864,0.0,4.434386885465713e-17
6339266,51423.912133345046,1.0,0.0,0.875,7.150682617783118,0.7773219724444448,0.6655219572423512,0.9661013916207277,0.6009609548067179,0.4914456225295604,0.5605476454470738,0.7096883171473454,0.534254473585066,0.4964675260462328,0.708734102011156,0.0,4.423544863740858e-17
6339828,51422.84116264908,1.0,0.0,0.875,7.007994916657588,0.7839241738447624,0.6337256498427061,0.9645225556026853,0.6008925050983177,0.5051885366010019,0.5685593160185709,0.7099824483231719,0.539980009550064,0.509266549504233,0.7154304932769111,0.0,3.5344990823027445e-17
6340046,51421.583247245035,1.0,0.0,0.875,6.825727199391748,0.7856785529858475,0.5969340699109653,0.9597132130519227,0.5997611218922813,0.49823278732523013,0.5641226089521497,0.7097100173557181,0.5547634577357018,0.5045376744535951,0.7209888980637855,0.0,4.5536491244391186e-17
6340110,51421.140300275336,1.0,0.0,0.875,6.623274410495724,0.7952764981746354,0.602041321910053,0.9591960918153908,0.6000149173542134,0.5067094034952193,0.5522931351242657,0.7096902653603133,0.5495451556944309,0.49803497439035366,0.7129447317281775,0.0,4.5536491244391186e-17
6340436,51421.72094673999,1.0,0.0,0.875,6.616889359707283,0.7811881993008436,0.6101796986976793,0.9617190301937562,0.6011618341798504,0.49972982124140275,0.5545287676293271,0.7096869610095133,0.5460352426305934,0.48964822411031195,0.722549001284334,0.0,4.5536491244391186e-17
6340530,51422.37109825514,1.0,0.0,0.875,6.711346755886919,0.7699008313140187,0.6282295700162424,0.9648801380205652,0.5993172129290023,0.504519978378178,0.5743854983155865,0.709744346931252,0.545201610769425,0.5035931002339658,0.7217230592611434,0.0,3.436920886779049e-17
6340766,51421.852613406656,1.0,0.0,0.875,7.154557724213213,0.774862397865592,0.6194626207846621,0.9639055212285247,0.5996784270267757,0.5121725144941437,0.5716565383911498,0.7097343636836917,0.5409113534102955,0.5031879918095359,0.7101810013879242,0.0,4.4777549723651333e-17
6340821,51422.312613406655,1.0,0.0,0.875,6.922782113865063,0.7779389150711882,0.6174042650581265,0.9632550367309931,0.5995253371090786,0.5113183646297274,0.5691235031057397,0.7097251248947936,0.5420111336562751,0.5023754389610577,0.7109294662713447,0.0,4.4777549723651333e-17
6341210,51421.536876032915,1.0,0.0,0.875,6.681107382930872,0.7735963025626365,0.6371128386367595,0.9626448453241763,0.6008371683504585,0.5042840946062254,0.5627922718288069,0.7097332523982869,0.5555444381408339,0.511559637977989,0.7190488470593854,0.0,4.391018798566293e-17
6341249,51420.68120936625,1.0,0.0,0.875,6.619149862395621,0.7737033035012194,0.6450798989194877,0.9649314402604845,0.6029041353357181,0.4989987635372974,0.5487519900958082,0.7099146415612028,0.559776473289634,0.48986263162992805,0.721648556352777,0.0,4.434386885465713e-17
6341597,51420.482724517766,1.0,0.0,0.875,6.698296716286169,0.7783064373849724,0.6309478573836522,0.9644476402908766,0.6024965687934462,0.49695423238948805,0.5613158633606778,0.7097058904848814,0.5478134733356851,0.4841263125419081,0.7158683775503071,0.0,4.5536491244391186e-17
6341620,51420.942724517765,1.0,0.0,0.875,6.658711627356057,0.7884731996196862,0.6354620680293618,0.9634614623301155,0.6013869428551298,0.5097636029031068,0.5576445254781723,0.7096885770266674,0.5496111214472236,0.4988584499783405,0.7162750131527259,0.0,4.5536491244391186e-17
6341641,51424.02062639367,1.0,0.0,0.875,6.580016583942765,0.7863166087020894,0.6322942251275473,0.9633397222963022,0.6001838137868184,0.5061715136492051,0.5530437636493102,0.7096983724996322,0.5575628561739087,0.4989593040501973,0.7162881507898204,0.0,4.5428071027142636e-17
6341982,51423.243674012716,1.0,0.0,0.875,6.468251546451437,0.7826900428026393,0.6280016867611081,0.9637409333455503,0.601344960629458,0.49816760349204314,0.5521649267054548,0.7097019963142293,0.5563566181453612,0.485767903753736,0.7116976970590932,0.0,4.5428071027142636e-17
6342037,51422.412764921806,1.0,0.0,0.875,6.468424581256732,0.7827894811697452,0.6058079525397198,0.9602723473765206,0.6010893915953249,0.49668740965405855,0.5510078668053411,0.7096828736324862,0.5345984677473445,0.4978148476220536,0.710497092906624,0.0,4.4777549723651333e-17
6343156,51422.1211588612,1.0,0.0,0.875,6.83578447587691,0.7663081726337487,0.6429285195706897,0.9643805602705173,0.6011818078591915,0.4854119620509153,0.54823838489572,0.7099204376878023,0.5263568577532409,0.4873258756095207,0.7138018542762947,0.0,4.391018798566293e-17
6343249,51421.54382552787,1.0,0.0,0.875,6.956199794362738,0.7691587743401044,0.66763860679149,0.9651899390553761,0.600346938973421,0.506241154949637,0.5410808509771297,0.70969360836882,0.5345152433720226,0.5083308986650038,0.7213524885455345,0.0,4.423544863740858e-17
6343287,51422.441950527864,1.0,0.0,0.875,6.904283448507209,0.7662062794075414,0.6839437969809791,0.9642510918259309,0.6022381587505294,0.5018870421610463,0.5500206612785407,0.7098801437779432,0.544971106206766,0.49971902291666564,0.7187257328213574,0.0,0.0225
6343586,51421.923465679385,1.0,0.0,0.875,7.225141318089607,0.7649520018550802,0.6746782769908083,0.9656169130906248,0.6006861252315,0.4992226813620636,0.5478436730755876,0.7096794929112732,0.5305798150612716,0.48892476273589597,0.7096454012946237,0.0,4.5428071027142636e-17
6343658,51423.73695052787,1.0,0.0,0.875,6.917506603031853,0.7745975845171674,0.6675217082892212,0.9656429889636445,0.6040716922762724,0.5042369594439408,0.5521041387449103,0.709676413265927,0.542738605180206,0.4919746349077881,0.7151601351643131,0.0,3.5344990823027445e-17
6344268,51422.83882552787,1.0,0.0,0.875,6.785366310255974,0.7643996298295607,0.6777589841052695,0.9651835929293804,0.6041826117034699,0.5001837003186939,0.5322236421597083,0.7099531162788524,0.5343805577116916,0.47649489539729817,0.7152201505436288,0.0,4.391018798566293e-17
6344372,51422.441950527864,1.0,0.0,0.875,6.672432942074381,0.7744794058711203,0.6762267416271031,0.9656064077576607,0.6017589085093002,0.5051855613284375,0.541674938768867,0.7096751378651068,0.5401132960802576,0.49030376792472535,0.7138345025142059,0.0,4.423544863740858e-17
6344410,51422.441950527864,1.0,0.0,0.875,6.720696549219298,0.7702463417466361,0.6806205975282488,0.9662358064082782,0.60112575464881,0.5059324248857295,0.5431391606637521,0.7096830150219215,0.5369324657981046,0.49024169298842446,0.7154906053019644,0.0,4.434386885465713e-17
6345194,51422.39851144597,1.0,0.0,0.875,7.243156875979435,0.7549032345760609,0.6393561366956445,0.962025649582219,0.6019443657964352,0.4918123122969357,0.5231871986943668,0.7097008362861477,0.5356581138815404,0.49534849973274886,0.7158172900108895,0.0,4.4994390158148434e-17
6345294,51423.37699629446,1.0,0.0,0.875,7.11708393616295,0.7647924914022992,0.6580618695064345,0.9628622187478818,0.6028483133225729,0.48906962319944125,0.525476287685793,0.7099575860073936,0.5450656078044036,0.504887043737972,0.7166065808967576,0.0,4.5536491244391186e-17
6345815,51422.91699629446,1.0,0.0,0.875,6.672587988646073,0.7551336299270619,0.6658569458133801,0.965494699560854,0.6039236174302189,0.48371785719673704,0.5209515696707432,0.709750772632826,0.534079055199259,0.47371225691542174,0.7105956210787967,0.0,4.401860820291148e-17
6345919,51423.37699629446,1.0,0.0,0.875,6.569061905852387,0.7675218502519255,0.6611808997876595,0.9646255026394429,0.6022666330520413,0.4881556061083522,0.5114798130885835,0.7096844948288735,0.5438297415878954,0.4849312913004023,0.7100665580483182,0.0,4.434386885465713e-17
6345956,51422.91699629446,1.0,0.0,0.875,6.630243205141392,0.765930348896479,0.6560717629917793,0.9640769340682575,0.6005042062484781,0.49792736098454754,0.5295071552671539,0.7096848402454443,0.5548222975737205,0.4950892204749878,0.7188803037685276,0.0,4.434386885465713e-17
6346324,51422.61179901272,1.0,0.0,0.875,7.252731946159466,0.7494057102308862,0.6830552999693577,0.9663635321979612,0.6038024291345807,0.4893349351749829,0.5305464367295952,0.709691186409373,0.5276297946063031,0.4797146998812219,0.7155612527153006,0.0,4.5536491244391186e-17
6346390,51423.9871588612,1.0,0.0,0.875,6.832258921113236,0.7580852630017594,0.6709513655800957,0.9664152290243663,0.6054744401895815,0.5069755201739025,0.5435433478553191,0.7096814915563455,0.5469832848883297,0.4937396714836139,0.7174459303897636,0.0,3.5344990823027445e-17
6346720,51422.2321588612,1.0,0.0,0.875,6.687426947094103,0.7535722711879768,0.6880780785798385,0.9680587131317087,0.6051857045496676,0.5038250816338816,0.5298474443659202,0.7098785205208813,0.5423728893682703,0.48381626004786404,0.7220178967449051,0.0,4.401860820291148e-17
6346801,51422.6921588612,1.0,0.0,0.875,6.50242349893484,0.7565110418581692,0.6883964100064588,0.9675763458685616,0.5993636782086782,0.5015485268691429,0.5486633593664023,0.70968649045891,0.546998505689301,0.4879619082096849,0.715155816034863,0.0,4.434386885465713e-17
6346836,51422.2321588612,1.0,0.0,0.875,6.739027995370868,0.7560934821654767,0.6851609689325905,0.967470313410898,0.6019667763430399,0.5113992239499339,0.5364884080742742,0.7096881232906864,0.5469590866897469,0.4946163666242724,0.7119766837979628,0.0,4.423544863740858e-17
6347382,51421.76367401272,1.0,0.0,0.875,6.86666446016964,0.7329116964698277,0.6650059176454634,0.9677857751670673,0.6038466150727901,0.5044995638085279,0.5250029748608378,0.7097071411512013,0.5354629205945417,0.48330815782403874,0.719881795807876,0.0,4.5536491244391186e-17
6347402,51421.76367401272,1.0,0.0,0.875,6.930125480836285,0.7533785014924883,0.6691734720386235,0.9664602663101859,0.6069205931636841,0.5024728559151831,0.5235097189112089,0.7097009025078249,0.5384728179027077,0.4957423002319358,0.720947425025981,0.0,4.4994390158148434e-17
6347460,51422.66179901271,1.0,0.0,0.875,6.933699027604508,0.7558989660365495,0.6666731760164791,0.965752119063814,0.6069412485539639,0.4980422487154414,0.5373550877407759,0.7097603966444719,0.541305144268196,0.4939834262370879,0.7134322973674282,0.0,4.5536491244391186e-17
6347489,51423.30240507332,1.0,0.0,0.875,6.695862571563589,0.7643722948754806,0.6561418952112583,0.9657120881692425,0.6017095830208792,0.4984383264326081,0.5550619224399193,0.7096838605332549,0.5446699112840055,0.4902299754197831,0.7151323657031927,0.0,4.4994390158148434e-17
6347714,51423.36088992181,1.0,0.0,0.875,6.54359820076775,0.7610065235530762,0.6520314750183238,0.9669292486774456,0.6055579367039433,0.49434969506383797,0.5368383151600711,0.7098879740941488,0.5498763510284047,0.47310153728620324,0.7059751373866631,0.0,4.347650711666873e-17
6347768,51423.1302838612,1.0,0.0,0.875,6.619655979133375,0.770750000555528,0.6726595466212287,0.966694298745611,0.604503755963707,0.506652392261404,0.5491005264944508,0.7096892887596511,0.5500582252430616,0.5001095000240706,0.7166900824530877,0.0,4.423544863740858e-17
6347804,51425.47317737972,1.0,0.0,0.875,6.812263350897176,0.7660012859921288,0.66532916022777,0.967253613196131,0.6067807813597288,0.5081741543815971,0.5344064646721297,0.7096857286164661,0.5507288438110346,0.49662287239903685,0.7130353217507309,0.0,4.423544863740858e-17
6348084,51424.61645010699,1.0,0.0,0.875,7.120543008334161,0.7497659812327715,0.6719544532486966,0.9674308728037836,0.6180168054548757,0.4931425978574342,0.5182020026307722,0.7097120020254571,0.5261010214567777,0.48286430053403456,0.6967671900318221,0.0,4.423544863740858e-17
6348154,51424.61645010699,1.0,0.0,0.875,7.257320738915774,0.7591624712507965,0.6473669933939891,0.9651528658142018,0.6108218346957404,0.4941982874471972,0.539614100377139,0.7096857047977853,0.5294270339131784,0.49138213466406,0.6999457572084629,0.0,3.848917712323541e-17
6348190,51426.78747824552,1.0,0.0,0.875,7.203876900036836,0.7720532274879718,0.6337546294622391,0.9638402478950234,0.6092599522890663,0.49693163279791525,0.5330300862024187,0.709690146175281,0.5392164688170359,0.49650962506705326,0.7120149508316437,0.0,3.848917712323541e-17
6348796,51423.92811677366,1.0,0.0,0.875,7.058257399350117,0.7681813641709343,0.6403139043755447,0.9641833129168431,0.6147331687437549,0.481104946671153,0.511682285039776,0.7097007669320663,0.5424007025973006,0.47225589369883275,0.6941584058413336,0.0,3.924811864397526e-17
6348864,51423.92811677366,1.0,0.0,0.875,6.9513331321169325,0.7691455514865501,0.657299486021893,0.9641008746832266,0.6115365128975935,0.4807175043050775,0.534174160611066,0.709675147766248,0.531761386852499,0.4894822598610728,0.7010035947513306,0.0,3.892285799222961e-17
6348904,51426.13990496449,1.0,0.0,0.875,7.084317390510571,0.7636601107376239,0.6709745548248864,0.9636934558275713,0.6067553963062159,0.49275564947361944,0.53186976144379,0.7098368346753948,0.5386206216603675,0.5052085245376156,0.708974805549183,0.0,3.968179951296946e-17
6349350,51425.67990496449,1.0,0.0,0.875,7.21472881578273,0.7547766009033262,0.6788450201638984,0.9656205840675427,0.6081999618814491,0.5000571331507602,0.5388893569385891,0.7094855748191583,0.5563819331883028,0.5013800740675668,0.7142446644321111,0.0,4.380176776841438e-17
6349388,51424.38490496449,1.0,0.0,0.875,6.885924330865346,0.7607650453277759,0.6780381353898984,0.9655083170128707,0.6075716274707248,0.5021945949135649,0.5377054861379709,0.7096742165288318,0.549029716725147,0.5040876214983931,0.7243003808149525,0.0,4.434386885465713e-17
6349644,51427.34518657885,1.0,0.0,0.875,7.223326099430809,0.7622425477824583,0.6672932786518174,0.967007367107965,0.6092956709905395,0.4993531746566601,0.5417815303468886,0.7096800674694446,0.5430565419037734,0.5016528115838452,0.7226317141878685,0.0,4.423544863740858e-17
6349736,51427.923216881885,1.0,0.0,0.875,7.074199210052926,0.7690013795803983,0.6429292727676732,0.9652598688942011,0.6078362758869464,0.5005562824294514,0.5432067127120429,0.7096980777165218,0.5412820336933901,0.49317427337644903,0.7134115884501344,0.0,2.2768245622195593e-17
6349769,51426.00146688188,1.0,0.0,0.875,7.002589120264748,0.7757079144112743,0.6519275897532982,0.9647142043339096,0.6090394087980956,0.5047317044603395,0.5487842129169085,0.7096979093695969,0.5341510900931614,0.5066535125993512,0.7139607739694741,0.0,2.2551405187698492e-17
6350211,51426.689800215216,1.0,0.0,0.875,7.190213392082427,0.7713390571577075,0.6520470519430547,0.9653176325626613,0.6024313495638176,0.5130166327145523,0.5612951786352941,0.7095910922839376,0.5427245430911622,0.5197824171140735,0.7164479533024988,0.0,4.380176776841438e-17
6350250,51426.99813354855,1.0,0.0,0.875,7.179593474589075,0.7693617370193712,0.6749050539060938,0.9666721542062896,0.6039438292391754,0.5096676006012207,0.5534220758000054,0.7097071750420483,0.5375201536964258,0.5146736802683255,0.7173023775242182,0.0,4.423544863740858e-17
6350533,51427.47315186357,1.0,0.0,0.875,6.972401355985668,0.7706001320066375,0.6434266948456356,0.9647869023670584,0.604417574893229,0.5150689820681467,0.556394566289165,0.7095066670662825,0.5423752540586898,0.507660826954249,0.7195145103221691,0.0,4.423544863740858e-17
6350571,51427.933151863566,1.0,0.0,0.875,7.52792480048923,0.7649661288677226,0.6741879581011382,0.9662445540213181,0.6038567857284676,0.5118454363596342,0.5591876156516715,0.7099680689160207,0.5401032244851003,0.5087484189617913,0.7185842834722616,0.0,4.369334755116583e-17
6350778,51425.999901863564,1.0,0.0,0.875,6.868599589281774,0.7712332785925721,0.6451427176263647,0.96503850032898,0.6041690002137158,0.4978231425482401,0.5578390047279479,0.7099462157623331,0.5403875727977511,0.49912068764158024,0.7127050821484172,0.0,4.369334755116583e-17
6350832,51428.57965186357,1.0,0.0,0.875,6.62679919670456,0.773360256926684,0.6503120216689393,0.9647782872077194,0.6081759789244784,0.49687560843615625,0.5532138390428643,0.7096993363616169,0.5410719966792155,0.503012235755803,0.7121873801798257,0.0,4.423544863740858e-17
6350870,51428.57965186357,1.0,0.0,0.875,6.890528724786421,0.7646340422865783,0.667122168246002,0.9661063261493829,0.6109672802909876,0.490987318443258,0.5389576861557805,0.7096873815197686,0.5312456021869737,0.4995340145984525,0.7045900956990023,0.0,4.423544863740858e-17
6351179,51428.57965186357,1.0,0.0,0.875,7.088423369450472,0.7769181730180525,0.6459172138385565,0.965388503588054,0.6086456987893117,0.5000750854887185,0.5588514155351152,0.7095184374208955,0.5378014904672799,0.5006122578749316,0.709859354854535,0.0,4.423544863740858e-17
6351219,51427.106401863566,1.0,0.0,0.875,7.1026617154142855,0.7727200711060943,0.6701793240397607,0.9665417322162277,0.6100510016558988,0.4959211471751162,0.5521546652903855,0.7096834423131411,0.533457270880486,0.49321302892293106,0.7100734235015895,0.0,4.423544863740858e-17
6351450,51428.57965186357,1.0,0.0,0.875,6.863759467008235,0.7810453588638792,0.6462794942828144,0.9655084352625499,0.6119294194351258,0.5007043622745077,0.537473458975997,0.7097029485989517,0.5410684684442809,0.5099256958433245,0.7067898176440611,0.0,4.423544863740858e-17
6351508,51428.57965186357,1.0,0.0,0.875,6.906709760486679,0.780663880563552,0.6375755837513499,0.9654526318866634,0.6078667008608147,0.5030173326740651,0.5487497467309506,0.7096837789649054,0.5446347572419141,0.5034031744898764,0.7114512712105419,0.0,4.423544863740858e-17
6351546,51428.57965186357,1.0,0.0,0.875,6.815202794064184,0.7734227983768144,0.6638750825064117,0.9661568311833746,0.6096490637584254,0.48832065759027027,0.5373474122514879,0.7096898578875267,0.5439595479771467,0.49863686766036847,0.7071744031834171,0.0,4.423544863740858e-17
6351874,51428.271318530235,1.0,0.0,0.875,7.130314420870422,0.7769508224497078,0.6471204137639547,0.9666400694613089,0.6069101205247107,0.5023955048127298,0.5544098081454583,0.7094037507587669,0.5474128160509083,0.4995809677900252,0.7125483756879696,0.0,4.423544863740858e-17
6351910,51427.16481853023,1.0,0.0,0.875,7.076883608611206,0.7843881290958329,0.6441094555692815,0.9649313240916968,0.6070112754271798,0.5123643273353594,0.5568282689793658,0.7096900872710392,0.547174828515891,0.5017586487333164,0.7187081738161595,0.0,4.423544863740858e-17
6352180,51428.45981853023,1.0,0.0,0.875,7.387254995339775,0.7820653045325041,0.6402213955281116,0.9641782903682053,0.6060967586420887,0.49351356224832366,0.539920205513585,0.7096999261155073,0.5325273536693329,0.49968592519776306,0.7128354911892336,0.0,4.423544863740858e-17
6352235,51428.45981853023,1.0,0.0,0.875,7.0763304146605215,0.7858083117903489,0.6429132463010011,0.9643761820307462,0.603021063332375,0.5067677623603936,0.5455159297495371,0.7096850206103351,0.5432518116475689,0.5061025368521499,0.7190232668806839,0.0,4.423544863740858e-17
6352275,51428.44480021521,1.0,0.0,0.875,7.11280311856332,0.7766332654586808,0.6618306518068438,0.9632857591702265,0.6060378702473288,0.5039303205173794,0.5306580831342482,0.7096887436130302,0.546406151093825,0.5044537802056825,0.7147130776432494,0.0,4.423544863740858e-17
6352559,51425.024518600854,1.0,0.0,0.875,6.864706245066153,0.7828592620374697,0.6519288926551591,0.9645564791807393,0.6080953078298713,0.4956630369386382,0.5356225519499971,0.7096989959869873,0.5370921137469501,0.5006278572984866,0.7094989899966517,0.0,4.369334755116583e-17
6352845,51425.26883678268,1.0,0.0,0.875,7.170403239863448,0.7794368580573886,0.651167015701903,0.962828263135082,0.607498116404854,0.4900665836764603,0.546329118739463,0.7097007790562074,0.5317319778726031,0.49524278644487923,0.7030197063024921,0.0,4.434386885465713e-17
6353187,51426.68160734544,1.0,0.0,0.875,6.963641388577513,0.776477889421462,0.6481109762637545,0.9652599151432224,0.6032506204596264,0.4984156457103398,0.5499975256629202,0.7096511131616279,0.5480334470067845,0.5113286787426816,0.7155584179914795,0.0,4.3259666682171627e-17
6353226,51426.88541542625,1.0,0.0,0.875,6.894457053655723,0.7806831381060992,0.6512967381966782,0.9617611532424482,0.6003464181128962,0.499368520119143,0.548761092042942,0.7096919424253185,0.55064748513958,0.52004853433063,0.7209259818577617,0.0,4.434386885465713e-17
